model,category,dataset,query_format,chunk_strategy,n_chunks,chunk_expansion,pooling,has_prefix,MRR@1,Recall@1,HitRate@1,MRR@5,Recall@5,HitRate@5,MRR@10,Recall@10,HitRate@10,MRR@20,Recall@20,HitRate@20,MRR@50,Recall@50,HitRate@50,MRR@100,Recall@100,HitRate@100,P@1,NDCG@10,MAP@10,MeanRank,MedianRank,IQR_lo,IQR_hi,Rank>50_pct,Rank>100_pct,MRR@10_lo,MRR@10_hi,len_tercile_boundaries,len_MRR@10_short,len_P@1_short,len_Recall@10_short,len_MedianRank_short,len_n_short,len_mean_len_short,len_MRR@10_medium,len_P@1_medium,len_Recall@10_medium,len_MedianRank_medium,len_n_medium,len_mean_len_medium,len_MRR@10_long,len_P@1_long,len_Recall@10_long,len_MedianRank_long,len_n_long,len_mean_len_long,lex_spearman_rho,lex_spearman_p,lex_pearson_r,lex_pearson_p,lex_mean_overlap,lex_MRR@10_low_overlap,lex_P@1_low_overlap,lex_n_low_overlap,lex_MRR@10_mid_overlap,lex_P@1_mid_overlap,lex_n_mid_overlap,lex_MRR@10_high_overlap,lex_P@1_high_overlap,lex_n_high_overlap,geom_anisotropy,geom_self_similarity,geom_isoscore,geom_effective_rank
OpenAI-emb3-small,General API,MTSamples,keyword,section,500,1.0,mean,False,0.598,0.598,0.598,0.7049000000000001,0.876,0.876,0.710484126984127,0.918,0.918,0.7126282273282274,0.946,0.946,0.7135236426642564,0.974,0.974,0.7137782308164677,0.992,0.992,0.598,0.7613276201445024,0.710484126984127,6.126,1.0,1.0,3.0,2.6,0.8,0.6750793849206349,0.7427288293650793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,MTSamples,natural_language,section,500,1.0,mean,False,0.79,0.79,0.79,0.8575333333333333,0.95,0.95,0.8603547619047619,0.968,0.968,0.861747690055043,0.986,0.986,0.8619531726805256,0.992,0.992,0.8620071698754767,0.996,0.996,0.79,0.8872663726942219,0.8603547619047619,3.272,1.0,1.0,1.0,0.8,0.4,0.8348697619047619,0.8846541666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,PMC-Patients,keyword,full,500,1.0,mean,False,0.326,0.326,0.326,0.3974,0.52,0.52,0.40979603174603174,0.612,0.612,0.41744527898142453,0.72,0.72,0.4204723931030201,0.808,0.808,0.4216165818552655,0.888,0.888,0.326,0.45776492830407794,0.40979603174603174,35.792,5.0,1.0,26.0,19.2,11.200000000000001,0.3728733333333334,0.4476338492063492,"[305.0, 495.16500000000013]",0.5153084845049131,0.42857142857142855,0.7202380952380952,2.0,168.0,208.53571428571428,0.4314093314093314,0.3333333333333333,0.6666666666666666,4.0,165.0,396.8727272727273,0.2822973101416215,0.2155688622754491,0.4491017964071856,16.0,167.0,704.8383233532934,-0.2542483159409485,8.119763282554534e-09,-0.11673877926343229,0.008981334108600468,0.01914203940677667,0.2884184012926528,0.2215568862275449,167.0,0.44273283610633013,0.3493975903614458,166.0,0.49843408421252733,0.40718562874251496,167.0,0.45629891753196716,0.6992426514625549,0.9437722664835964,352.54376220703125
OpenAI-emb3-small,General API,PMC-Patients,natural_language,full,500,1.0,mean,False,0.774,0.774,0.774,0.8246,0.906,0.906,0.8285761904761905,0.932,0.932,0.8308965615653696,0.964,0.964,0.8314020071413191,0.982,0.982,0.8315575175209067,0.992,0.992,0.774,0.8538563784530213,0.8285761904761905,4.746,1.0,1.0,1.0,1.7999999999999998,0.8,0.7980290476190476,0.8592600595238093,"[305.0, 495.16500000000013]",0.9853174603174603,0.9761904761904762,1.0,1.0,168.0,208.53571428571428,0.8697041847041848,0.8121212121212121,0.9515151515151515,1.0,165.0,396.8727272727273,0.6302609067579128,0.5329341317365269,0.844311377245509,1.0,167.0,704.8383233532934,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,PMC-Patients,keyword,fixed_256,1861,3.72,mean,False,0.398,0.398,0.398,0.4703,0.586,0.586,0.48113412698412694,0.664,0.664,0.48755719083977594,0.756,0.756,0.49045882098816956,0.846,0.846,0.49115778462710297,0.894,0.894,0.398,0.5249124613308886,0.48113412698412694,54.998,3.0,1.0,19.0,15.4,10.6,0.443779503968254,0.520154384920635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,PMC-Patients,natural_language,fixed_256,1861,3.72,mean,False,0.982,0.982,0.982,0.9869,0.994,0.994,0.98715,0.996,0.996,0.9875136363636363,1.0,1.0,0.9875136363636363,1.0,1.0,0.9875136363636363,1.0,1.0,0.982,0.989313426512759,0.98715,1.076,1.0,1.0,1.0,0.0,0.0,0.97805,0.99505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,PMC-Patients,keyword,fixed_512,946,1.89,mean,False,0.342,0.342,0.342,0.4221333333333333,0.558,0.558,0.4332492063492064,0.636,0.636,0.44058995191255246,0.738,0.738,0.443508404585717,0.83,0.83,0.4445277917705078,0.898,0.898,0.342,0.4818936457957662,0.4332492063492064,40.516,4.0,1.0,23.0,17.0,10.2,0.3976626984126984,0.4702178571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,PMC-Patients,natural_language,fixed_512,946,1.89,mean,False,0.912,0.912,0.912,0.9411,0.98,0.98,0.9422547619047619,0.988,0.988,0.9426833333333334,0.994,0.994,0.9428369565217393,0.998,0.998,0.9428575750784403,1.0,1.0,0.912,0.953655621699431,0.9422547619047619,1.528,1.0,1.0,1.0,0.2,0.0,0.9237229166666666,0.957945238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,PMC-Patients,keyword,section,501,1.0,mean,False,0.324,0.324,0.324,0.39629999999999993,0.52,0.52,0.4088126984126984,0.614,0.614,0.4160477332265258,0.716,0.716,0.41926736710471274,0.808,0.808,0.4204110261575429,0.888,0.888,0.324,0.4574357853415344,0.4088126984126984,35.86,5.0,1.0,26.0,19.2,11.200000000000001,0.3719767857142857,0.44636357142857147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,PMC-Patients,natural_language,section,501,1.0,mean,False,0.774,0.774,0.774,0.8246,0.906,0.906,0.8284809523809524,0.932,0.932,0.830788502957311,0.964,0.964,0.8312948736026408,0.982,0.982,0.8314506575800396,0.992,0.992,0.774,0.8537648830379225,0.8284809523809524,4.75,1.0,1.0,1.0,1.7999999999999998,0.8,0.7978873809523809,0.8592136309523809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,Synthetic,keyword,full,500,1.0,mean,False,0.138,0.138,0.138,0.2449666666666667,0.438,0.438,0.2730293650793651,0.65,0.65,0.28911213477784686,0.886,0.886,0.29243533263975097,0.974,0.974,0.29268675536334615,0.99,0.99,0.138,0.36114408318706354,0.2730293650793651,11.242,7.0,3.0,15.0,2.6,1.0,0.24566533730158727,0.3028067857142857,"[289.0, 310.0]",0.3080564784053156,0.18604651162790697,0.6686046511627907,6.5,172.0,273.0348837209302,0.23044798240581374,0.0783132530120482,0.6506024096385542,6.0,166.0,300.28915662650604,0.2794728591024887,0.14814814814814814,0.6296296296296297,7.0,162.0,330.2098765432099,-0.0904131541903056,0.04330256133109537,-0.0960042388638056,0.031848511335788365,0.021358872458362526,0.24411998132586366,0.11176470588235295,170.0,0.27006769374416434,0.13529411764705881,170.0,0.30689236111111107,0.16875,160.0,0.5899284482002258,0.8987987637519836,0.9119078678570546,289.2091064453125
OpenAI-emb3-small,General API,Synthetic,natural_language,full,500,1.0,mean,False,0.336,0.336,0.336,0.4455,0.618,0.618,0.4536912698412698,0.682,0.682,0.4585084930549327,0.748,0.748,0.45997647412793924,0.794,0.794,0.46085005554859676,0.86,0.86,0.336,0.5090920620542282,0.4536912698412698,42.5,3.0,1.0,21.25,20.599999999999998,14.000000000000002,0.41504248015873013,0.49383581349206346,"[289.0, 310.0]",0.45894472129937247,0.3546511627906977,0.6744186046511628,3.0,172.0,273.0348837209302,0.47841843564735126,0.3493975903614458,0.7228915662650602,2.5,166.0,300.28915662650604,0.4227758181461885,0.30246913580246915,0.6481481481481481,3.0,162.0,330.2098765432099,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,Synthetic,keyword,fixed_256,1497,2.99,mean,False,0.15,0.15,0.15,0.24516666666666664,0.436,0.436,0.27203809523809525,0.636,0.636,0.28856588976898573,0.874,0.874,0.2922275029169137,0.97,0.97,0.29249159941970093,0.988,0.988,0.15,0.35695604394041236,0.27203809523809525,12.438,7.0,3.0,15.0,3.0,1.2,0.24332670634920636,0.3031323015873016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,Synthetic,natural_language,fixed_256,1497,2.99,mean,False,0.39,0.39,0.39,0.48529999999999995,0.646,0.646,0.4948746031746032,0.714,0.714,0.4975395257906868,0.75,0.75,0.499336091814963,0.804,0.804,0.5000744362633988,0.858,0.858,0.39,0.5478074677553358,0.4948746031746032,47.018,2.0,1.0,19.5,19.6,14.2,0.45912458333333334,0.5348571031746032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,Synthetic,keyword,fixed_512,843,1.69,mean,False,0.12,0.12,0.12,0.21699999999999997,0.402,0.402,0.24409206349206347,0.606,0.606,0.2593265038281292,0.83,0.83,0.2646255772338192,0.968,0.968,0.26492025319378537,0.988,0.988,0.12,0.3285387071974257,0.24409206349206347,13.102,7.5,3.0,17.0,3.2,1.2,0.21723083333333332,0.2707342658730158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,Synthetic,natural_language,fixed_512,843,1.69,mean,False,0.298,0.298,0.298,0.3995666666666667,0.58,0.58,0.4124714285714286,0.678,0.678,0.4166466014377779,0.734,0.734,0.41831296334238155,0.784,0.784,0.41922206003074297,0.846,0.846,0.298,0.475865823405037,0.4124714285714286,51.74,4.0,1.0,27.0,21.6,15.4,0.3781917261904762,0.45138180555555557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,Synthetic,keyword,section,843,1.69,mean,False,0.154,0.154,0.154,0.2566666666666667,0.454,0.454,0.2822849206349206,0.652,0.652,0.2977388714914257,0.874,0.874,0.3017294371690091,0.978,0.978,0.3019091091928354,0.99,0.99,0.154,0.3685582633411068,0.2822849206349206,11.146,7.0,2.0,14.0,2.1999999999999997,1.0,0.25416857142857147,0.31405884920634913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenAI-emb3-small,General API,Synthetic,natural_language,section,843,1.69,mean,False,0.338,0.338,0.338,0.44356666666666666,0.604,0.604,0.4537365079365079,0.678,0.678,0.4578984872111033,0.738,0.738,0.4592924379040321,0.78,0.78,0.4601621154178057,0.842,0.842,0.338,0.5081639964988536,0.4537365079365079,51.908,3.0,1.0,26.25,22.0,15.8,0.4184454563492064,0.49350930555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,MTSamples,keyword,full,500,1.0,eos,True,0.032,0.032,0.032,0.055933333333333335,0.096,0.096,0.06177380952380952,0.142,0.142,0.06626400306779565,0.204,0.204,0.0697789346900936,0.316,0.316,0.07245289228394242,0.51,0.51,0.032,0.08048334817556617,0.06177380952380952,146.856,95.5,30.75,235.5,68.4,49.0,0.04424037698412698,0.0790437896825397,"[297.33399999999995, 508.833]",0.12134540442923676,0.0718562874251497,0.25748502994011974,58.0,167.0,197.32934131736528,0.04740629183400267,0.018072289156626505,0.12048192771084337,113.0,166.0,391.09638554216866,0.016483699268130404,0.005988023952095809,0.04790419161676647,118.0,167.0,794.8203592814372,-0.12611865965738522,0.004738018070063047,-0.15884701956387245,0.00036288398784807243,0.023151511067052426,0.05073899819408801,0.023952095808383235,167.0,0.03247991967871486,0.018072289156626505,166.0,0.1019270981845832,0.05389221556886228,167.0,0.6812822222709656,0.8702002167701721,0.9512656140694697,344.0066833496094
E5-Mistral-7B,General LLM,MTSamples,natural_language,full,500,1.0,eos,True,0.106,0.106,0.106,0.14759999999999998,0.226,0.226,0.15778095238095238,0.302,0.302,0.16257322069055816,0.372,0.372,0.16650574661614323,0.5,0.5,0.16847156146671324,0.634,0.634,0.106,0.19161319907077604,0.15778095238095238,114.242,50.5,7.0,184.0,50.0,36.6,0.13105793650793654,0.18541444444444444,"[297.33399999999995, 508.833]",0.27622374299021,0.2155688622754491,0.47904191616766467,13.0,167.0,197.32934131736528,0.11425224708357239,0.05421686746987952,0.25301204819277107,50.0,166.0,391.09638554216866,0.08260621613915027,0.04790419161676647,0.17365269461077845,73.0,167.0,794.8203592814372,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,MTSamples,keyword,fixed_256,2252,4.5,eos,True,0.086,0.086,0.086,0.12813333333333332,0.202,0.202,0.1390753968253968,0.286,0.286,0.14477820231024566,0.368,0.368,0.14923833135252637,0.512,0.512,0.15051694199245724,0.602,0.602,0.086,0.1734131721469056,0.1390753968253968,198.384,47.5,8.0,236.75,48.8,39.800000000000004,0.11637382936507937,0.16633992063492065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,MTSamples,natural_language,fixed_256,2252,4.5,eos,True,0.18,0.18,0.18,0.23983333333333332,0.348,0.348,0.25154126984126984,0.434,0.434,0.2574139520953762,0.514,0.514,0.26165916248675813,0.648,0.648,0.2629379000520342,0.738,0.738,0.18,0.2946812961367084,0.25154126984126984,101.934,16.5,3.0,109.25,35.199999999999996,26.200000000000003,0.2186149404761905,0.2867458531746032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,MTSamples,keyword,fixed_512,1105,2.21,eos,True,0.052,0.052,0.052,0.08073333333333334,0.134,0.134,0.08885317460317461,0.196,0.196,0.09334895598038012,0.262,0.262,0.0975587390001944,0.392,0.392,0.09910843998923109,0.5,0.5,0.052,0.11381833620683972,0.08885317460317461,227.322,101.0,19.0,343.25,60.8,50.0,0.06966434523809524,0.11304079365079367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,MTSamples,natural_language,fixed_512,1105,2.21,eos,True,0.162,0.162,0.162,0.2192333333333333,0.33,0.33,0.22774047619047622,0.388,0.388,0.2324109088537881,0.458,0.458,0.23695629111396493,0.594,0.594,0.23824573265092824,0.682,0.682,0.162,0.2660690642585795,0.22774047619047622,118.244,26.0,3.0,144.25,40.6,31.8,0.19694827380952382,0.2593672222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,MTSamples,keyword,section,500,1.0,eos,True,0.032,0.032,0.032,0.055933333333333335,0.096,0.096,0.06177380952380952,0.142,0.142,0.06626400306779565,0.204,0.204,0.0697789346900936,0.316,0.316,0.07245289228394242,0.51,0.51,0.032,0.08048334817556617,0.06177380952380952,146.856,95.5,30.75,235.5,68.4,49.0,0.04424037698412698,0.0790437896825397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,MTSamples,natural_language,section,500,1.0,eos,True,0.106,0.106,0.106,0.14759999999999998,0.226,0.226,0.15778095238095238,0.302,0.302,0.16257322069055816,0.372,0.372,0.16650574661614323,0.5,0.5,0.16847156146671324,0.634,0.634,0.106,0.19161319907077604,0.15778095238095238,114.242,50.5,7.0,184.0,50.0,36.6,0.13105793650793654,0.18541444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,PMC-Patients,keyword,full,500,1.0,eos,True,0.112,0.112,0.112,0.1599,0.248,0.248,0.16894444444444445,0.314,0.314,0.17332985469982373,0.378,0.378,0.17821096513319315,0.526,0.526,0.1799111267822405,0.646,0.646,0.112,0.20326775550361054,0.16894444444444445,100.764,44.0,6.0,163.75,47.4,35.4,0.14017250000000003,0.19814353174603175,"[305.0, 495.16500000000013]",0.29206113000755857,0.22023809523809523,0.4523809523809524,19.0,168.0,208.53571428571428,0.13333092833092833,0.07878787878787878,0.28484848484848485,43.0,165.0,396.8727272727273,0.08027754015777969,0.03592814371257485,0.20359281437125748,91.0,167.0,704.8383233532934,-0.20779319237436195,2.7858051411134105e-06,-0.1260359290496451,0.004765701958409754,0.01914203940677667,0.0981418116148655,0.05389221556886228,167.0,0.15147972843755975,0.09036144578313253,166.0,0.25710721414314225,0.19161676646706588,167.0,0.6907151937484741,0.8107790946960449,0.9648397465448715,401.8588562011719
E5-Mistral-7B,General LLM,PMC-Patients,natural_language,full,500,1.0,eos,True,0.098,0.098,0.098,0.2098,0.382,0.382,0.2258277777777778,0.5,0.5,0.23205928947213778,0.594,0.594,0.23661744035388585,0.736,0.736,0.2379737608265803,0.83,0.83,0.098,0.29151433993785747,0.2258277777777778,58.08,10.5,3.0,54.25,26.400000000000002,17.0,0.19893390873015873,0.25252113095238093,"[305.0, 495.16500000000013]",0.3553429705215419,0.17261904761904762,0.6904761904761905,3.5,168.0,208.53571428571428,0.20551226551226554,0.06060606060606061,0.503030303030303,10.0,165.0,396.8727272727273,0.11560925767512593,0.059880239520958084,0.30538922155688625,30.0,167.0,704.8383233532934,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,PMC-Patients,keyword,fixed_256,2091,4.18,eos,True,0.074,0.074,0.074,0.10843333333333333,0.17,0.17,0.12001111111111112,0.256,0.256,0.12585250850800386,0.34,0.34,0.12896459312707068,0.436,0.436,0.13066722788231755,0.554,0.554,0.074,0.15161235848227442,0.12001111111111112,148.894,70.0,10.0,224.5,56.39999999999999,44.6,0.0967705753968254,0.14197035714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,PMC-Patients,natural_language,fixed_256,2091,4.18,eos,True,0.03,0.03,0.03,0.049133333333333334,0.082,0.082,0.0538484126984127,0.12,0.12,0.05861350882519613,0.192,0.192,0.06268292889580596,0.326,0.326,0.06466713454908495,0.47,0.47,0.03,0.06926721857026422,0.0538484126984127,171.24,113.0,34.0,226.75,67.4,53.0,0.03735797619047619,0.07098529761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,PMC-Patients,keyword,fixed_512,1039,2.08,eos,True,0.074,0.074,0.074,0.11143333333333334,0.174,0.174,0.12052936507936508,0.242,0.242,0.1260997325687728,0.322,0.322,0.12938019350125393,0.43,0.43,0.1309380368144377,0.542,0.542,0.074,0.14907220658331094,0.12052936507936508,138.39,80.0,11.0,221.25,56.99999999999999,45.800000000000004,0.09648928571428571,0.14480507936507933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,PMC-Patients,natural_language,fixed_512,1039,2.08,eos,True,0.044,0.044,0.044,0.05663333333333334,0.088,0.088,0.06365000000000001,0.14,0.14,0.06837856465000428,0.212,0.212,0.07472804458459319,0.418,0.418,0.07768377434789427,0.624,0.624,0.044,0.08112409508850828,0.06365000000000001,116.102,67.0,25.0,150.5,58.199999999999996,37.6,0.04465742063492063,0.08332325396825396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,PMC-Patients,keyword,section,501,1.0,eos,True,0.112,0.112,0.112,0.1599,0.248,0.248,0.16894444444444445,0.314,0.314,0.17332985469982373,0.378,0.378,0.17820604638044832,0.526,0.526,0.17990597924889629,0.646,0.646,0.112,0.20326775550361054,0.16894444444444445,100.888,44.0,6.0,163.75,47.4,35.4,0.14017250000000003,0.19814353174603175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,PMC-Patients,natural_language,section,501,1.0,eos,True,0.098,0.098,0.098,0.2098,0.382,0.382,0.2258277777777778,0.5,0.5,0.23202169548717536,0.594,0.594,0.23657984636892343,0.736,0.736,0.23793564025147107,0.83,0.83,0.098,0.29151433993785747,0.2258277777777778,58.13,10.5,3.0,54.25,26.400000000000002,17.0,0.19893390873015873,0.25252113095238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,Synthetic,keyword,full,500,1.0,eos,True,0.02,0.02,0.02,0.0344,0.066,0.066,0.04161904761904762,0.12,0.12,0.04393638081045202,0.152,0.152,0.045926887110865254,0.218,0.218,0.047130414311479074,0.308,0.308,0.02,0.05959793741820032,0.04161904761904762,199.736,173.0,72.25,314.25,78.2,69.19999999999999,0.028852896825396827,0.05575825396825396,"[289.0, 310.0]",0.038517441860465115,0.029069767441860465,0.06976744186046512,161.5,172.0,273.0348837209302,0.022554503729202525,0.006024096385542169,0.09036144578313253,201.0,166.0,300.28915662650604,0.06444738389182833,0.024691358024691357,0.2037037037037037,163.5,162.0,330.2098765432099,0.04905494948395937,0.2735973373661104,0.038706120048355344,0.3877787632758402,0.021358872458362526,0.04598972922502334,0.01764705882352941,170.0,0.03409197012138188,0.011764705882352941,170.0,0.044972718253968244,0.03125,160.0,0.23035025596618652,0.6148207783699036,0.9627037036219739,396.5595397949219
E5-Mistral-7B,General LLM,Synthetic,natural_language,full,500,1.0,eos,True,0.022,0.022,0.022,0.03553333333333333,0.062,0.062,0.04053492063492063,0.1,0.1,0.04310586533349691,0.136,0.136,0.04544895283795773,0.21,0.21,0.046449811458747554,0.286,0.286,0.022,0.05428405821071396,0.04053492063492063,207.212,190.0,80.75,332.0,79.0,71.39999999999999,0.02742281746031746,0.05541337301587302,"[289.0, 310.0]",0.022268364710225176,0.011627906976744186,0.06976744186046512,199.0,172.0,273.0348837209302,0.051606425702811244,0.03614457831325301,0.10843373493975904,193.0,166.0,300.28915662650604,0.048584166176758765,0.018518518518518517,0.12345679012345678,155.0,162.0,330.2098765432099,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,Synthetic,keyword,fixed_256,1500,3.0,eos,True,0.012,0.012,0.012,0.022266666666666667,0.044,0.044,0.02700952380952381,0.08,0.08,0.03050098944742908,0.13,0.13,0.034192645958664246,0.25,0.25,0.035693689019384266,0.362,0.362,0.012,0.039168285060743026,0.02700952380952381,266.428,180.5,50.75,404.5,75.0,63.800000000000004,0.01676418650793651,0.03949162698412698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,Synthetic,natural_language,fixed_256,1500,3.0,eos,True,0.022,0.022,0.022,0.03933333333333333,0.07,0.07,0.042862698412698415,0.094,0.094,0.04518965356109319,0.126,0.126,0.04783508066624118,0.21,0.21,0.04921222935856695,0.314,0.314,0.022,0.05501814125119318,0.042862698412698415,286.644,201.0,76.0,411.5,79.0,68.60000000000001,0.029200138888888887,0.05820464285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,Synthetic,keyword,fixed_512,994,1.99,eos,True,0.02,0.02,0.02,0.03506666666666666,0.06,0.06,0.039934126984126975,0.096,0.096,0.04396797213794117,0.154,0.154,0.04659688761425862,0.242,0.242,0.04833468148529609,0.366,0.366,0.02,0.05300133294263503,0.039934126984126975,233.984,153.0,55.0,342.25,75.8,63.4,0.026174801587301587,0.05529228174603174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,Synthetic,natural_language,fixed_512,994,1.99,eos,True,0.022,0.022,0.022,0.03573333333333333,0.064,0.064,0.041313492063492066,0.106,0.106,0.04441770932885484,0.152,0.152,0.047047672269450655,0.23,0.23,0.04854988050644789,0.342,0.342,0.022,0.05621741269257524,0.041313492063492066,249.55,169.5,64.25,356.5,77.0,65.8,0.027817301587301592,0.05529162698412698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,Synthetic,keyword,section,994,1.99,eos,True,0.016,0.016,0.016,0.04183333333333333,0.09,0.09,0.04860634920634921,0.144,0.144,0.05651785003781908,0.26,0.26,0.062421245713689816,0.442,0.442,0.06495312064323006,0.626,0.626,0.016,0.07078879708009797,0.04860634920634921,119.192,65.5,20.0,167.75,55.800000000000004,37.4,0.03557444444444444,0.06422313492063492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5-Mistral-7B,General LLM,Synthetic,natural_language,section,994,1.99,eos,True,0.03,0.03,0.03,0.05936666666666666,0.12,0.12,0.07259920634920636,0.218,0.218,0.07758154386033644,0.288,0.288,0.08161229593514602,0.42,0.42,0.08322759654300423,0.532,0.532,0.03,0.10605443435916553,0.07259920634920636,153.03,80.0,14.0,235.0,57.99999999999999,46.800000000000004,0.05598448412698413,0.08973325396825396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,MTSamples,keyword,full,500,1.0,mean,False,0.098,0.098,0.098,0.15826666666666667,0.266,0.266,0.17542222222222223,0.394,0.394,0.1864046693330749,0.55,0.55,0.19140945834087722,0.708,0.708,0.1929314904564608,0.818,0.818,0.098,0.2264346406806612,0.17542222222222223,58.016,16.0,5.0,69.0,29.2,18.2,0.1503057142857143,0.20072980158730158,"[297.33399999999995, 508.833]",0.1882853340937173,0.10778443113772455,0.3712574850299401,20.0,167.0,197.32934131736528,0.17819372729011285,0.10240963855421686,0.40963855421686746,15.0,166.0,391.09638554216866,0.1598042011215664,0.08383233532934131,0.40119760479041916,15.0,167.0,794.8203592814372,-0.14465030274099372,0.00118088448045218,-0.02604719670770179,0.5611906763488697,0.023151511067052426,0.10877293032981655,0.03592814371257485,167.0,0.1668387837062536,0.0963855421686747,166.0,0.25060355479517155,0.16167664670658682,167.0,0.9735519289970398,0.9929630756378174,0.9124019756068462,285.860595703125
Phi-3-mini,General LLM,MTSamples,natural_language,full,500,1.0,mean,False,0.406,0.406,0.406,0.5196666666666666,0.694,0.694,0.5324285714285715,0.786,0.786,0.5374982078722791,0.856,0.856,0.5391290969928071,0.902,0.902,0.539517275309357,0.928,0.928,0.406,0.5937619368066055,0.5324285714285715,25.68,2.0,1.0,8.0,9.8,7.199999999999999,0.4955925,0.566568630952381,"[297.33399999999995, 508.833]",0.5174460602604316,0.38922155688622756,0.7425149700598802,2.0,167.0,197.32934131736528,0.5345835723847772,0.42168674698795183,0.7650602409638554,2.0,166.0,391.09638554216866,0.5452689858378482,0.40718562874251496,0.8502994011976048,2.0,167.0,794.8203592814372,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,MTSamples,keyword,fixed_256,2347,4.69,mean,False,0.11,0.11,0.11,0.1756,0.296,0.296,0.1892214285714286,0.398,0.398,0.19595018147487187,0.5,0.5,0.20101113815683896,0.662,0.662,0.2021831383720658,0.74,0.74,0.11,0.2383715699671777,0.1892214285714286,126.85,20.5,4.0,110.75,33.800000000000004,26.0,0.16309601190476194,0.21703063492063493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi-3-mini,General LLM,MTSamples,natural_language,fixed_256,2347,4.69,mean,False,0.436,0.436,0.436,0.5265666666666666,0.67,0.67,0.5377238095238095,0.754,0.754,0.5430200471441183,0.83,0.83,0.544783815066825,0.888,0.888,0.5451149183211439,0.912,0.912,0.436,0.5896449334921138,0.5377238095238095,64.832,2.0,1.0,10.0,11.200000000000001,8.799999999999999,0.5003318055555556,0.5740291468253967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
