query_id,model,dataset,query_format,chunk_strategy,rank,reciprocal_rank
MTSamples_425,BioBERT,MTSamples,keyword,full,53,0.018868
MTSamples_426,BioBERT,MTSamples,keyword,full,16,0.0625
MTSamples_427,BioBERT,MTSamples,keyword,full,1,1.0
MTSamples_428,BioBERT,MTSamples,keyword,full,276,0.003623
MTSamples_429,BioBERT,MTSamples,keyword,full,1,1.0
MTSamples_430,BioBERT,MTSamples,keyword,full,25,0.04
MTSamples_431,BioBERT,MTSamples,keyword,full,6,0.166667
MTSamples_432,BioBERT,MTSamples,keyword,full,4,0.25
MTSamples_433,BioBERT,MTSamples,keyword,full,497,0.002012
MTSamples_434,BioBERT,MTSamples,keyword,full,4,0.25
MTSamples_435,BioBERT,MTSamples,keyword,full,173,0.00578
MTSamples_436,BioBERT,MTSamples,keyword,full,1,1.0
MTSamples_437,BioBERT,MTSamples,keyword,full,311,0.003215
MTSamples_438,BioBERT,MTSamples,keyword,full,23,0.043478
MTSamples_439,BioBERT,MTSamples,keyword,full,9,0.111111
MTSamples_440,BioBERT,MTSamples,keyword,full,151,0.006623
MTSamples_441,BioBERT,MTSamples,keyword,full,180,0.005556
MTSamples_442,BioBERT,MTSamples,keyword,full,312,0.003205
MTSamples_443,BioBERT,MTSamples,keyword,full,2,0.5
MTSamples_444,BioBERT,MTSamples,keyword,full,213,0.004695
MTSamples_445,BioBERT,MTSamples,keyword,full,11,0.090909
MTSamples_446,BioBERT,MTSamples,keyword,full,8,0.125
MTSamples_447,BioBERT,MTSamples,keyword,full,3,0.333333
MTSamples_448,BioBERT,MTSamples,keyword,full,138,0.007246
MTSamples_449,BioBERT,MTSamples,keyword,full,194,0.005155
MTSamples_450,BioBERT,MTSamples,keyword,full,3,0.333333
MTSamples_451,BioBERT,MTSamples,keyword,full,4,0.25
MTSamples_452,BioBERT,MTSamples,keyword,full,3,0.333333
MTSamples_453,BioBERT,MTSamples,keyword,full,4,0.25
MTSamples_454,BioBERT,MTSamples,keyword,full,2,0.5
MTSamples_455,BioBERT,MTSamples,keyword,full,153,0.006536
MTSamples_456,BioBERT,MTSamples,keyword,full,58,0.017241
MTSamples_457,BioBERT,MTSamples,keyword,full,6,0.166667
MTSamples_458,BioBERT,MTSamples,keyword,full,83,0.012048
MTSamples_459,BioBERT,MTSamples,keyword,full,25,0.04
MTSamples_460,BioBERT,MTSamples,keyword,full,18,0.055556
MTSamples_461,BioBERT,MTSamples,keyword,full,8,0.125
MTSamples_462,BioBERT,MTSamples,keyword,full,85,0.011765
MTSamples_463,BioBERT,MTSamples,keyword,full,163,0.006135
MTSamples_464,BioBERT,MTSamples,keyword,full,1,1.0
MTSamples_465,BioBERT,MTSamples,keyword,full,7,0.142857
MTSamples_466,BioBERT,MTSamples,keyword,full,2,0.5
MTSamples_467,BioBERT,MTSamples,keyword,full,35,0.028571
MTSamples_468,BioBERT,MTSamples,keyword,full,198,0.005051
MTSamples_469,BioBERT,MTSamples,keyword,full,18,0.055556
MTSamples_470,BioBERT,MTSamples,keyword,full,361,0.00277
MTSamples_471,BioBERT,MTSamples,keyword,full,3,0.333333
MTSamples_472,BioBERT,MTSamples,keyword,full,58,0.017241
MTSamples_473,BioBERT,MTSamples,keyword,full,495,0.00202
MTSamples_474,BioBERT,MTSamples,keyword,full,458,0.002183
MTSamples_475,BioBERT,MTSamples,keyword,full,16,0.0625
MTSamples_476,BioBERT,MTSamples,keyword,full,178,0.005618
MTSamples_477,BioBERT,MTSamples,keyword,full,157,0.006369
MTSamples_478,BioBERT,MTSamples,keyword,full,8,0.125
MTSamples_479,BioBERT,MTSamples,keyword,full,478,0.002092
MTSamples_480,BioBERT,MTSamples,keyword,full,41,0.02439
MTSamples_481,BioBERT,MTSamples,keyword,full,118,0.008475
MTSamples_482,BioBERT,MTSamples,keyword,full,167,0.005988
MTSamples_483,BioBERT,MTSamples,keyword,full,55,0.018182
MTSamples_484,BioBERT,MTSamples,keyword,full,30,0.033333
MTSamples_485,BioBERT,MTSamples,keyword,full,3,0.333333
MTSamples_486,BioBERT,MTSamples,keyword,full,4,0.25
MTSamples_487,BioBERT,MTSamples,keyword,full,51,0.019608
MTSamples_488,BioBERT,MTSamples,keyword,full,22,0.045455
MTSamples_489,BioBERT,MTSamples,keyword,full,2,0.5
MTSamples_490,BioBERT,MTSamples,keyword,full,11,0.090909
MTSamples_491,BioBERT,MTSamples,keyword,full,45,0.022222
MTSamples_492,BioBERT,MTSamples,keyword,full,413,0.002421
MTSamples_493,BioBERT,MTSamples,keyword,full,2,0.5
MTSamples_494,BioBERT,MTSamples,keyword,full,1,1.0
MTSamples_495,BioBERT,MTSamples,keyword,full,5,0.2
MTSamples_496,BioBERT,MTSamples,keyword,full,6,0.166667
MTSamples_497,BioBERT,MTSamples,keyword,full,25,0.04
MTSamples_498,BioBERT,MTSamples,keyword,full,56,0.017857
MTSamples_499,BioBERT,MTSamples,keyword,full,34,0.029412
MTSamples_0,BioBERT,MTSamples,natural_language,full,14,0.071429
MTSamples_1,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_2,BioBERT,MTSamples,natural_language,full,41,0.02439
MTSamples_3,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_4,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_5,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_6,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_7,BioBERT,MTSamples,natural_language,full,52,0.019231
MTSamples_8,BioBERT,MTSamples,natural_language,full,441,0.002268
MTSamples_9,BioBERT,MTSamples,natural_language,full,12,0.083333
MTSamples_10,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_11,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_12,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_13,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_14,BioBERT,MTSamples,natural_language,full,82,0.012195
MTSamples_15,BioBERT,MTSamples,natural_language,full,13,0.076923
MTSamples_16,BioBERT,MTSamples,natural_language,full,34,0.029412
MTSamples_17,BioBERT,MTSamples,natural_language,full,40,0.025
MTSamples_18,BioBERT,MTSamples,natural_language,full,9,0.111111
MTSamples_19,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_20,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_21,BioBERT,MTSamples,natural_language,full,27,0.037037
MTSamples_22,BioBERT,MTSamples,natural_language,full,30,0.033333
MTSamples_23,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_24,BioBERT,MTSamples,natural_language,full,108,0.009259
MTSamples_25,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_26,BioBERT,MTSamples,natural_language,full,485,0.002062
MTSamples_27,BioBERT,MTSamples,natural_language,full,114,0.008772
MTSamples_28,BioBERT,MTSamples,natural_language,full,18,0.055556
MTSamples_29,BioBERT,MTSamples,natural_language,full,372,0.002688
MTSamples_30,BioBERT,MTSamples,natural_language,full,12,0.083333
MTSamples_31,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_32,BioBERT,MTSamples,natural_language,full,11,0.090909
MTSamples_33,BioBERT,MTSamples,natural_language,full,114,0.008772
MTSamples_34,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_35,BioBERT,MTSamples,natural_language,full,92,0.01087
MTSamples_36,BioBERT,MTSamples,natural_language,full,124,0.008065
MTSamples_37,BioBERT,MTSamples,natural_language,full,41,0.02439
MTSamples_38,BioBERT,MTSamples,natural_language,full,31,0.032258
MTSamples_39,BioBERT,MTSamples,natural_language,full,126,0.007937
MTSamples_40,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_41,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_42,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_43,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_44,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_45,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_46,BioBERT,MTSamples,natural_language,full,22,0.045455
MTSamples_47,BioBERT,MTSamples,natural_language,full,126,0.007937
MTSamples_48,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_49,BioBERT,MTSamples,natural_language,full,46,0.021739
MTSamples_50,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_51,BioBERT,MTSamples,natural_language,full,16,0.0625
MTSamples_52,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_53,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_54,BioBERT,MTSamples,natural_language,full,60,0.016667
MTSamples_55,BioBERT,MTSamples,natural_language,full,109,0.009174
MTSamples_56,BioBERT,MTSamples,natural_language,full,48,0.020833
MTSamples_57,BioBERT,MTSamples,natural_language,full,12,0.083333
MTSamples_58,BioBERT,MTSamples,natural_language,full,214,0.004673
MTSamples_59,BioBERT,MTSamples,natural_language,full,8,0.125
MTSamples_60,BioBERT,MTSamples,natural_language,full,54,0.018519
MTSamples_61,BioBERT,MTSamples,natural_language,full,155,0.006452
MTSamples_62,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_63,BioBERT,MTSamples,natural_language,full,338,0.002959
MTSamples_64,BioBERT,MTSamples,natural_language,full,14,0.071429
MTSamples_65,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_66,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_67,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_68,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_69,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_70,BioBERT,MTSamples,natural_language,full,11,0.090909
MTSamples_71,BioBERT,MTSamples,natural_language,full,112,0.008929
MTSamples_72,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_73,BioBERT,MTSamples,natural_language,full,3,0.333333
MTSamples_74,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_75,BioBERT,MTSamples,natural_language,full,196,0.005102
MTSamples_76,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_77,BioBERT,MTSamples,natural_language,full,114,0.008772
MTSamples_78,BioBERT,MTSamples,natural_language,full,11,0.090909
MTSamples_79,BioBERT,MTSamples,natural_language,full,31,0.032258
MTSamples_80,BioBERT,MTSamples,natural_language,full,16,0.0625
MTSamples_81,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_82,BioBERT,MTSamples,natural_language,full,18,0.055556
MTSamples_83,BioBERT,MTSamples,natural_language,full,5,0.2
MTSamples_84,BioBERT,MTSamples,natural_language,full,3,0.333333
MTSamples_85,BioBERT,MTSamples,natural_language,full,498,0.002008
MTSamples_86,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_87,BioBERT,MTSamples,natural_language,full,238,0.004202
MTSamples_88,BioBERT,MTSamples,natural_language,full,3,0.333333
MTSamples_89,BioBERT,MTSamples,natural_language,full,31,0.032258
MTSamples_90,BioBERT,MTSamples,natural_language,full,32,0.03125
MTSamples_91,BioBERT,MTSamples,natural_language,full,26,0.038462
MTSamples_92,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_93,BioBERT,MTSamples,natural_language,full,11,0.090909
MTSamples_94,BioBERT,MTSamples,natural_language,full,18,0.055556
MTSamples_95,BioBERT,MTSamples,natural_language,full,30,0.033333
MTSamples_96,BioBERT,MTSamples,natural_language,full,11,0.090909
MTSamples_97,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_98,BioBERT,MTSamples,natural_language,full,11,0.090909
MTSamples_99,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_100,BioBERT,MTSamples,natural_language,full,10,0.1
MTSamples_101,BioBERT,MTSamples,natural_language,full,90,0.011111
MTSamples_102,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_103,BioBERT,MTSamples,natural_language,full,5,0.2
MTSamples_104,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_105,BioBERT,MTSamples,natural_language,full,206,0.004854
MTSamples_106,BioBERT,MTSamples,natural_language,full,18,0.055556
MTSamples_107,BioBERT,MTSamples,natural_language,full,486,0.002058
MTSamples_108,BioBERT,MTSamples,natural_language,full,18,0.055556
MTSamples_109,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_110,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_111,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_112,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_113,BioBERT,MTSamples,natural_language,full,50,0.02
MTSamples_114,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_115,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_116,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_117,BioBERT,MTSamples,natural_language,full,179,0.005587
MTSamples_118,BioBERT,MTSamples,natural_language,full,24,0.041667
MTSamples_119,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_120,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_121,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_122,BioBERT,MTSamples,natural_language,full,12,0.083333
MTSamples_123,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_124,BioBERT,MTSamples,natural_language,full,209,0.004785
MTSamples_125,BioBERT,MTSamples,natural_language,full,14,0.071429
MTSamples_126,BioBERT,MTSamples,natural_language,full,31,0.032258
MTSamples_127,BioBERT,MTSamples,natural_language,full,315,0.003175
MTSamples_128,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_129,BioBERT,MTSamples,natural_language,full,172,0.005814
MTSamples_130,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_131,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_132,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_133,BioBERT,MTSamples,natural_language,full,28,0.035714
MTSamples_134,BioBERT,MTSamples,natural_language,full,11,0.090909
MTSamples_135,BioBERT,MTSamples,natural_language,full,13,0.076923
MTSamples_136,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_137,BioBERT,MTSamples,natural_language,full,46,0.021739
MTSamples_138,BioBERT,MTSamples,natural_language,full,31,0.032258
MTSamples_139,BioBERT,MTSamples,natural_language,full,17,0.058824
MTSamples_140,BioBERT,MTSamples,natural_language,full,430,0.002326
MTSamples_141,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_142,BioBERT,MTSamples,natural_language,full,5,0.2
MTSamples_143,BioBERT,MTSamples,natural_language,full,28,0.035714
MTSamples_144,BioBERT,MTSamples,natural_language,full,387,0.002584
MTSamples_145,BioBERT,MTSamples,natural_language,full,133,0.007519
MTSamples_146,BioBERT,MTSamples,natural_language,full,278,0.003597
MTSamples_147,BioBERT,MTSamples,natural_language,full,213,0.004695
MTSamples_148,BioBERT,MTSamples,natural_language,full,21,0.047619
MTSamples_149,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_150,BioBERT,MTSamples,natural_language,full,5,0.2
MTSamples_151,BioBERT,MTSamples,natural_language,full,95,0.010526
MTSamples_152,BioBERT,MTSamples,natural_language,full,90,0.011111
MTSamples_153,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_154,BioBERT,MTSamples,natural_language,full,9,0.111111
MTSamples_155,BioBERT,MTSamples,natural_language,full,31,0.032258
MTSamples_156,BioBERT,MTSamples,natural_language,full,5,0.2
MTSamples_157,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_158,BioBERT,MTSamples,natural_language,full,77,0.012987
MTSamples_159,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_160,BioBERT,MTSamples,natural_language,full,30,0.033333
MTSamples_161,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_162,BioBERT,MTSamples,natural_language,full,315,0.003175
MTSamples_163,BioBERT,MTSamples,natural_language,full,195,0.005128
MTSamples_164,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_165,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_166,BioBERT,MTSamples,natural_language,full,17,0.058824
MTSamples_167,BioBERT,MTSamples,natural_language,full,106,0.009434
MTSamples_168,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_169,BioBERT,MTSamples,natural_language,full,42,0.02381
MTSamples_170,BioBERT,MTSamples,natural_language,full,16,0.0625
MTSamples_171,BioBERT,MTSamples,natural_language,full,214,0.004673
MTSamples_172,BioBERT,MTSamples,natural_language,full,117,0.008547
MTSamples_173,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_174,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_175,BioBERT,MTSamples,natural_language,full,29,0.034483
MTSamples_176,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_177,BioBERT,MTSamples,natural_language,full,17,0.058824
MTSamples_178,BioBERT,MTSamples,natural_language,full,9,0.111111
MTSamples_179,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_180,BioBERT,MTSamples,natural_language,full,428,0.002336
MTSamples_181,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_182,BioBERT,MTSamples,natural_language,full,302,0.003311
MTSamples_183,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_184,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_185,BioBERT,MTSamples,natural_language,full,26,0.038462
MTSamples_186,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_187,BioBERT,MTSamples,natural_language,full,161,0.006211
MTSamples_188,BioBERT,MTSamples,natural_language,full,378,0.002646
MTSamples_189,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_190,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_191,BioBERT,MTSamples,natural_language,full,439,0.002278
MTSamples_192,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_193,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_194,BioBERT,MTSamples,natural_language,full,129,0.007752
MTSamples_195,BioBERT,MTSamples,natural_language,full,72,0.013889
MTSamples_196,BioBERT,MTSamples,natural_language,full,22,0.045455
MTSamples_197,BioBERT,MTSamples,natural_language,full,31,0.032258
MTSamples_198,BioBERT,MTSamples,natural_language,full,12,0.083333
MTSamples_199,BioBERT,MTSamples,natural_language,full,32,0.03125
MTSamples_200,BioBERT,MTSamples,natural_language,full,387,0.002584
MTSamples_201,BioBERT,MTSamples,natural_language,full,17,0.058824
MTSamples_202,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_203,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_204,BioBERT,MTSamples,natural_language,full,73,0.013699
MTSamples_205,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_206,BioBERT,MTSamples,natural_language,full,451,0.002217
MTSamples_207,BioBERT,MTSamples,natural_language,full,378,0.002646
MTSamples_208,BioBERT,MTSamples,natural_language,full,97,0.010309
MTSamples_209,BioBERT,MTSamples,natural_language,full,13,0.076923
MTSamples_210,BioBERT,MTSamples,natural_language,full,9,0.111111
MTSamples_211,BioBERT,MTSamples,natural_language,full,3,0.333333
MTSamples_212,BioBERT,MTSamples,natural_language,full,24,0.041667
MTSamples_213,BioBERT,MTSamples,natural_language,full,214,0.004673
MTSamples_214,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_215,BioBERT,MTSamples,natural_language,full,7,0.142857
MTSamples_216,BioBERT,MTSamples,natural_language,full,369,0.00271
MTSamples_217,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_218,BioBERT,MTSamples,natural_language,full,3,0.333333
MTSamples_219,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_220,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_221,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_222,BioBERT,MTSamples,natural_language,full,72,0.013889
MTSamples_223,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_224,BioBERT,MTSamples,natural_language,full,295,0.00339
MTSamples_225,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_226,BioBERT,MTSamples,natural_language,full,189,0.005291
MTSamples_227,BioBERT,MTSamples,natural_language,full,3,0.333333
MTSamples_228,BioBERT,MTSamples,natural_language,full,147,0.006803
MTSamples_229,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_230,BioBERT,MTSamples,natural_language,full,6,0.166667
MTSamples_231,BioBERT,MTSamples,natural_language,full,216,0.00463
MTSamples_232,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_233,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_234,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_235,BioBERT,MTSamples,natural_language,full,225,0.004444
MTSamples_236,BioBERT,MTSamples,natural_language,full,327,0.003058
MTSamples_237,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_238,BioBERT,MTSamples,natural_language,full,376,0.00266
MTSamples_239,BioBERT,MTSamples,natural_language,full,3,0.333333
MTSamples_240,BioBERT,MTSamples,natural_language,full,24,0.041667
MTSamples_241,BioBERT,MTSamples,natural_language,full,7,0.142857
MTSamples_242,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_243,BioBERT,MTSamples,natural_language,full,184,0.005435
MTSamples_244,BioBERT,MTSamples,natural_language,full,9,0.111111
MTSamples_245,BioBERT,MTSamples,natural_language,full,266,0.003759
MTSamples_246,BioBERT,MTSamples,natural_language,full,3,0.333333
MTSamples_247,BioBERT,MTSamples,natural_language,full,7,0.142857
MTSamples_248,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_249,BioBERT,MTSamples,natural_language,full,131,0.007634
MTSamples_250,BioBERT,MTSamples,natural_language,full,149,0.006711
MTSamples_251,BioBERT,MTSamples,natural_language,full,115,0.008696
MTSamples_252,BioBERT,MTSamples,natural_language,full,58,0.017241
MTSamples_253,BioBERT,MTSamples,natural_language,full,10,0.1
MTSamples_254,BioBERT,MTSamples,natural_language,full,3,0.333333
MTSamples_255,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_256,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_257,BioBERT,MTSamples,natural_language,full,12,0.083333
MTSamples_258,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_259,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_260,BioBERT,MTSamples,natural_language,full,43,0.023256
MTSamples_261,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_262,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_263,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_264,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_265,BioBERT,MTSamples,natural_language,full,1,1.0
MTSamples_266,BioBERT,MTSamples,natural_language,full,339,0.00295
MTSamples_267,BioBERT,MTSamples,natural_language,full,39,0.025641
MTSamples_268,BioBERT,MTSamples,natural_language,full,5,0.2
MTSamples_269,BioBERT,MTSamples,natural_language,full,2,0.5
MTSamples_270,BioBERT,MTSamples,natural_language,full,21,0.047619
MTSamples_271,BioBERT,MTSamples,natural_language,full,4,0.25
MTSamples_272,BioBERT,MTSamples,natural_language,full,65,0.015385
